CASEID,FIID,DATA01,DATA02,DATA03,DATA04,DATA05,DATA06,DATA07,DATA08,DATA09,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,HHAPPSTART,IQAPPSTART,HHSURVEYEXIT,IQSURVEYEXIT,Selectee,Sage,Sgender,Selname,RandomNum,HHCurrentEvent,HHCurrentEventDate,IQCurrentEvent,IQCurrentEventDate,HHEvent01,HHEventDate01,IQEvent01,IQEventDate01,HHEvent02,HHEventDate02,IQEvent02,IQEventDate02,HHEvent03,HHEventDate03,IQEvent03,IQEventDate03,HHEvent04,HHEventDate04,IQEvent04,IQEventDate04,HHEvent05,HHEventDate05,IQEvent05,IQEventDate05,INTRO_PASSIVE_GPS,INTRO1,HH1,HH2,HH2A,HH3,HH4A01,HH4A02,HH4A03,HH4A04,HH4A05,HH4A06,HH4A07,HH4A08,HH4A09,HH4A10,HH4A11,HH4A12,HH4A13,HH4A14,HH4A15,HH4A16,HH4A17,HH4A18,HH4A19,HH4A20,HH4B01,HH4B02,HH4B03,HH4B04,HH4B05,HH4B06,HH4B07,HH4B08,HH4B09,HH4B10,HH4B11,HH4B12,HH4B13,HH4B14,HH4B15,HH4B16,HH4B17,HH4B18,HH4B19,HH4B20,HH4C01,HH4C02,HH4C03,HH4C04,HH4C05,HH4C06,HH4C07,HH4C08,HH4C09,HH4C10,HH4C11,HH4C12,HH4C13,HH4C14,HH4C15,HH4C16,HH4C17,HH4C18,HH4C19,HH4C20,HH4CYEAR01,HH4CYEAR02,HH4CYEAR03,HH4CYEAR04,HH4CYEAR05,HH4CYEAR06,HH4CYEAR07,HH4CYEAR08,HH4CYEAR09,HH4CYEAR10,HH4CYEAR11,HH4CYEAR12,HH4CYEAR13,HH4CYEAR14,HH4CYEAR15,HH4CYEAR16,HH4CYEAR17,HH4CYEAR18,HH4CYEAR19,HH4CYEAR20,HH4D01,HH4D02,HH4D03,HH4D04,HH4D05,HH4D06,HH4D07,HH4D08,HH4D09,HH4D10,HH4D11,HH4D12,HH4D13,HH4D14,HH4D15,HH4D16,HH4D17,HH4D18,HH4D19,HH4D20,HH4E01,HH4E02,HH4E03,HH4E04,HH4E05,HH4E06,HH4E07,HH4E08,HH4E09,HH4E10,HH4E11,HH4E12,HH4E13,HH4E14,HH4E15,HH4E16,HH4E17,HH4E18,HH4E19,HH4E20,HH4F01,HH4F02,HH4F03,HH4F04,HH4F05,HH4F06,HH4F07,HH4F08,HH4F09,HH4F10,HH4F11,HH4F12,HH4F13,HH4F14,HH4F15,HH4F16,HH4F17,HH4F18,HH4F19,HH4F20,CONSENT1,CONSENT1_PASSIVE_GPS,CONSENT3,CONSENT4,CONSENT6,INTLANG,A01,A02A,A02B,A02C,A03,A03A,A04,A05,A06A,A06B,A06C,A06D,A06E,A06F,A06G,A06H,A06I,A06J,A06K,A06L,A06M,A06N,A09,A10,A10A,A11,B01,B02,B03,B04,B04A,B05,B05A,B06A,B06A1,B06B,B06B1,B06C,B06C1,B06E,B06E1,B06F,B06F1,B06G,B06G1,B06G2,B07,B08A,B08B,B08C,B08E,B08F,B08G,B08G1,B09A,B09BYEARS,B09BMONTHS,B09BWEEKS,B09BDAYS,B10,B11,B12,B13,B14A,B14A1,B14B,B14C,B14D,B14D1,B14E,B14F,B14G,B14H,B14I,B14I1,B15A,B15B,B15C,B15D,B15E,B15F,B15I,B15G,B15H,B15J,WP5A,WP5BHOURS,WP5BMINUTES,WP6,WP8,WP8A,WP9,WP10,EC1,EC2,EC3,EC4A,EC4B,EC4C,EC4D,EC4E,EC4F,EC4G,EC4H,EC8,EC8A,EC10,EC14,EC14A,EC15,C01,C02,C03,C04,C04A,C05,C05A,C06A,C06A1,C06B,C06B1,C06C,C06C1,C06D,C06D1,C06E,C06E1,C06F,C06F1,C06G,C06G1,C06G2,C07,C08A,C08B,C08C,C08D,C08E,C08F,C08G,C08G1,C09,C09A,C09BYEARS,C09BMONTHS,C09BWEEKS,C09BDAYS,C10,C11,C12,C13,C14A,C14A1,C14B,C14C,C14D,C14D1,C14E,C14F,C14G,C14H,C14I,C14I1,C15A,C15C,C15D,C15E,C15F,C15I,C15G,C15H,C15J,CC1,CC2,CC3,CC4,CC5,CC6,D01,D02A,D02BMONTHS,D02BWEEKS,D02BDAYS,D03A,D03A1,D03B,D03C,D03D,D03D1,D03E,D03F,D03G,D03H,D03I,D03I1,D04,D05,D06,D07,D08,D09,D10A,D10BMONTHS,D10BWEEKS,D10BDAYS,D11A,D11A1,D11B,D11C,D11D,D11D1,D11E,D11F,D11G,D11H,D11I,D11I1,D12,D13,D14,D15,D16,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,E13,E14,EE14,E15,E16,E17,E18,E19,E20,E21,E22,EE25,EE26,E23,EE17,F01A,F01C,F01BCIG,F01BPACK,F01BOTHER,F01DPACK,F01DPACKA,F01DOTHER,F02,F04,F04A,FA01A,FA01C,FA01BCIG,FA01BPACK,FA01BOTHER,FA01DPACK,FA01DPACKA,FA01DOTHER,FA02,FA04,FA04A,FB01A,FB01B1,FB01B2,FB01C1,FB01C2,FB02,FB04,FB04A,G01A,G01B,G01C,G01D,G01F,G01G,G01G1,G01H,G01I,G01E,G01E1,GG1,GG1A,G201A,G201B,G201C,G201D,G201F,G201G,G201G1,G201H,G201I,G201E,G201E1,GG2,GG2A,G02,G03,G02B,G03B,G02A,G03A,GG3,GG4,G04A,G04B,G04C,G04D,G04E,G04F,G04G,G04H,G04H1,G04I,G04J,G04K,G04K1,G204A,G204B,G204C,G204D,G204E,G204F,G204G,G204H,G204H1,G204I,G204J,G204K,G204K1,G06A,G06B,G06C,G06D,G06E,G06F,G06G,G206A,G206B,G206C,G206D,G206E,G206F,G206G,G306A,G306B,G306C,G306D,G306E,G306F,G306G,GG5,H01,H02A,H02B,H02C,H02D,H02E,H02F,H02G,H03,HH01A,HH01B,HH02,HH03,HH07,HH08,AA12,I02,RSAGE
991758,110602,Jammu & Kashmir,JK-U835,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/100/06,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991759,110602,Jammu & Kashmir,JK-R499,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/185/01,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991760,110602,Jammu & Kashmir,JK-U045,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/119/08,Head name,Head father/spouse name,Observation,Female, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991761,110603,Jammu & Kashmir,JK-U235,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/179/02,Head name,Head father/spouse name,Observation,Male,1/29/2026 11:34:14 AM,1/30/2026 3:05:25 PM,1/29/2026 11:40:53 AM,1/30/2026 3:05:35 PM,2,35,1,azhar hussain,0.328412579,200,1/29/2026 11:40:48 AM,409,1/30/2026 3:18:00 PM,200,1/29/2026 11:40:48 AM,409,1/30/2026 3:18:00 PM, , ,309,1/30/2026 3:06:00 PM, , ,309,1/29/2026 11:46:00 AM, , , , , , , , ,33.9880405 74.7506107 1597.5999755859375 20.0,1,6,4,0,2,shabir Hussain rather,azhar hussain, , , , , , , , , , , , , , , , , , ,65,35, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991762,110603,Jammu & Kashmir,JK-U980,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/279/09,Head name,Head father/spouse name,Observation,Male,1/29/2026 12:16:39 PM,1/30/2026 2:55:34 PM,1/29/2026 12:20:13 PM,1/30/2026 2:55:41 PM,2,34,1,GHULAM ALI,0.476616767,200,1/29/2026 12:20:09 PM,409,1/30/2026 3:19:00 PM,200,1/29/2026 12:20:09 PM,409,1/30/2026 3:19:00 PM, , ,302,1/30/2026 2:56:00 PM, , , , , , , , , , , , ,33.981345000000005 74.742605 693.0 8.7,1,9,6,2,2,BARKAT ALI RATHER,GHULAM ALI, , , , , , , , , , , , , , , , , , ,73,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991763,110603,Jammu & Kashmir,JK-U404,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/253/09,Head name,Head father/spouse name,Observation,Male,1/29/2026 12:47:23 PM,1/29/2026 1:51:08 PM,1/29/2026 12:50:16 PM,1/29/2026 1:58:31 PM,1,65,1,GHULAM HUSSAIN DAR,0.676727769,200,1/29/2026 12:50:13 PM,400,1/29/2026 1:58:28 PM,200,1/29/2026 12:50:13 PM,400,1/29/2026 1:58:28 PM, , ,309,1/29/2026 12:52:00 PM, , , , , , , , , , , , ,33.9880688 74.7513943 1595.9000244140625 45.6,1,6,5,1,3,GHULAM HUSSAIN DAR,ALI MUHAMMAD,BASHIR AHMAD, , , , , , , , , , , , , , , , , ,65,37,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , ,1,2,1, , , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , , , , , , , , , , ,2,33.987645 74.75050666666667 1588.2 7.4, , ,1,3,1,10,1961, , , ,5,7,1,1,2,1,1,2,1,2,2,1,2,1,2,1,4,2, ,2,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , ,2, , , , ,2, ,1,2,2, , ,2, ,1,2,2, ,2, ,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,2,2,2,1,2,2, , ,1,1,1,1,1,1,2,2,1,2,2, , ,2, , , , , , ,1,1,1,1,2,1,2,2,1,1,2,2,1,2, ,1,1,1,1,1,1,1,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1, , , ,RESPONDENT WAS WELL EDUCATED WITH GOOD GESTURES,64
991764,110603,Jammu & Kashmir,JK-U809,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/063/03,Head name,Head father/spouse name,Observation,Male,1/29/2026 1:08:31 PM,1/29/2026 1:11:47 PM,1/29/2026 1:11:39 PM,1/29/2026 1:35:21 PM,1,60,1,MOHD RAFIQ SHEIKH,0.626524117,200,1/29/2026 1:11:37 PM,400,1/29/2026 1:35:20 PM,200,1/29/2026 1:11:37 PM,400,1/29/2026 1:35:20 PM, , , , , , , , , , , , , , , , ,33.9878623 74.7504194 1597.0999755859375 20.9,1,5,4,1,2,MOHD RAFIQ SHEIKH,JAVID AH SHEIKH, , , , , , , , , , , , , , , , , , ,60,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,2,33.9878467 74.7503788 1597.0999755859375 15.991, , ,1,3,1,11,1960, , , ,1,7,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2, ,2,1, , ,40, ,45, ,20, ,0, ,0, ,0, ,0, ,0, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,2, , , , , , , , , , , , , ,1,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, ,2, ,2, , , , , , , , , , , , , , , , ,2, , , ,4, , , , , , , , , , , , , , , , , , , , , , ,3, , ,2, , , , ,2, ,2, ,2, , ,2, ,1,2,2, ,2, ,2, ,1,1,2, , ,4, ,1, , ,240,2, , , , , , , , , , , , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2, ,1,1,2,2,1,1,1,1,2,1,1,2, , ,2,1,1, , , , ,1,1,1,1,1,1,1,2,1,1,2,1,2,2, ,2,2,1,1,2,2,2,2,2,1,2,2, ,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4, , ,RESPONDENT WAS COOPERATIVE AND GOOD SPEAKER,65
991765,110603,Jammu & Kashmir,JK-U256,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/012/05,Head name,Head father/spouse name,Observation,Male,1/29/2026 2:43:01 PM,1/29/2026 2:45:36 PM,1/29/2026 2:45:21 PM,1/29/2026 2:59:56 PM,1,42,1,BILAL AH SHEIKH,0.981656657,200,1/29/2026 2:45:19 PM,400,1/29/2026 2:59:55 PM,200,1/29/2026 2:45:19 PM,400,1/29/2026 2:59:55 PM, , , , , , , , , , , , , , , , ,33.9877822 74.7497351 1601.0999755859375 36.9,1,6,5,1,2,BILAL AH SHEIKH,MUZAMMIL BILAL, , , , , , , , , , , , , , , , , , ,42,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , ,2,33.9877802 74.7497079 1601.0999755859375 100.0, , ,1,3,1,7,1984, , , ,1,8,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,2, ,2,1, , ,11, ,11, ,20, ,0, ,0, ,0, ,0, ,0, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,2, , , , , , , , , , , , , ,1,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, ,2, ,2, , , , , , , , , , , , , , , , ,2, , , ,4, , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2, , , , ,2, ,2, ,2, , ,2, ,1,1,2, ,2, ,2, ,1,1,2, , ,2, ,1, , ,120,2, , , , , , , , , , , , , , , , , , , , ,1,1,2,1,1,1,1,1,1,2, ,2,2,1,1,1,1,1,1,1,1,1,2, , ,2,1,2, , , , ,1,1,2,2,2,1,2,2,1,1,2,2,2,2, ,2,2,2,2,2,2,2,1,2,2,2,2, ,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1, , ,RESPONDENT WAS ACTIVE AT ALL QUESTIONS,41
991766,110603,Jammu & Kashmir,JK-R019,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/229/01,Head name,Head father/spouse name,Observation,Male, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991767,110603,Jammu & Kashmir,JK-R708,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/272/06,Head name,Head father/spouse name,Observation,Male, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
991768,110603,Jammu & Kashmir,JK-R991,Rural,District name,Sub-district name,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/137/03,Head name,Head father/spouse name,Observation,Male,1/30/2026 11:16:47 AM,1/30/2026 11:23:38 AM,1/30/2026 11:23:31 AM,1/30/2026 11:39:26 AM,5,16,1,Syed mursalin aga,0.062092496,200,1/30/2026 11:23:27 AM,400,1/30/2026 11:39:25 AM,200,1/30/2026 11:23:27 AM,400,1/30/2026 11:39:25 AM, , , , , , , , , , , , , , , , ,33.9882922 74.7508664 1599.5999755859375 31.382,1,9,9, ,5,Syed khadim Hussain,Syed Mahmood musavi,Syed Muhammad aga,Syed kaiser,Syed mursalin aga, , , , , , , , , , , , , , , ,85,61,57,26,16, , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , ,2009, , , , , , , , , , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , , ,2,1,2,1,2, , , , , , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , ,1,33.98860333333334 74.75088833333332 1099.0 6.6,1,1,1,8,1,3,2009, , , ,5,5,1,1,2,1,1,2,1,1,2,1,2,1,2,1,4,2, ,1,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , ,2, , , , ,2, ,1,2,1,2,2,2, ,1,2,2, ,1,2,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,1,1,2,2,2,1,public parks .Bus stand, ,1,2,1,2,2,1,1,2,2,2,2, , ,2, , , , , , ,2,2,2,2,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1, , , ,RESPONDENT was clever and good cooperative,16
991769,110603,Jammu & Kashmir,JK-U177,Urban,District name, ,PSU name,Census/UFS PSU number,Address,HH/Flat/Apt number,Door number,GATS-3/235/05,Head name,Head father/spouse name,Observation,Male,1/30/2026 11:59:08 AM,1/30/2026 12:04:05 PM,1/30/2026 12:03:56 PM,1/30/2026 12:18:40 PM,3,19,1,m afzal,0.214419507,200,1/30/2026 12:03:53 PM,400,1/30/2026 12:18:39 PM,200,1/30/2026 12:03:53 PM,400,1/30/2026 12:18:39 PM, , , , , , , , , , , , , , , , , ,1,5,5, ,3,m abdullah,showkat Ali,m afzal, , , , , , , , , , , , , , , , , ,85,46,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , ,1,2,2, , , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , , , , , , , , , , ,2,33.9888614 74.7522385 1596.5 122.4, , ,1,8,1,9,2007, , , ,5,5,1,1,2,1,1,2,1,2,2,2,2,1,2,1,4,2, ,1,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , ,2,2,2,1,1,1,8,WATERMELON,2,9, ,1,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , ,2, ,1,2,1,2,1,2, ,1,2,2, ,2, ,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,1,1,2,1,2,2, , ,1,2,1,2,1,2,1,2,2,1,2, , ,2, , , , , , ,1,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,1,2,2,2,2,1,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1, , , ,Good RESPONDENT,18
